,Unnamed: 0,id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN,name
3055,314,PG60951,,The Service,"Thoreau, Henry David",1817,1862.0,['en'],39,{'American essays -- 19th century'},,The Service,Thoreau,http://www.wikidata.org/entity/Q7763389,http://www.wikidata.org/entity/Q131149,1817,Henry David Thoreau,Q7763389,Q131149,Henry David Thoreau
3056,315,PG60956,,The life of Pasteur,"Vallery-Radot, René",1853,1933.0,['en'],53,"{'Scientists -- France -- Biography', 'Pasteur, Louis, 1822-1895'}",,The life of Pasteur,Vallery-Radot,http://www.wikidata.org/entity/Q51424469,http://www.wikidata.org/entity/Q3426961,1853,René Vallery-Radot,Q51424469,Q3426961,René Vallery-Radot
3057,316,PG60976,,Rip Van Winkle,"Irving, Washington",1783,1859.0,['en'],1394,"{'Van Winkle, Rip (Fictitious character) -- Fiction', 'Catskill Mountains Region (N.Y.) -- History -- 18th century -- Fiction', 'Hudson River (N.Y. and N.J.) -- Fiction', 'New York (State) -- History -- 1775-1865 -- Fiction', 'Fantasy fiction'}",,Rip Van Winkle,Irving,http://www.wikidata.org/entity/Q1129589,http://www.wikidata.org/entity/Q181667,1783,Washington Irving,Q1129589,Q181667,Washington Irving
3058,317,PG60976,,Rip Van Winkle,"Irving, Washington",1783,1859.0,['en'],1394,"{'Van Winkle, Rip (Fictitious character) -- Fiction', 'Catskill Mountains Region (N.Y.) -- History -- 18th century -- Fiction', 'Hudson River (N.Y. and N.J.) -- Fiction', 'New York (State) -- History -- 1775-1865 -- Fiction', 'Fantasy fiction'}",,Rip Van Winkle,Irving,http://www.wikidata.org/entity/Q107326551,http://www.wikidata.org/entity/Q181667,1783,Washington Irving,Q107326551,Q181667,Washington Irving
3060,320,PG6100,,Pollyanna Grows Up,"Porter, Eleanor H. (Eleanor Hodgman)",1868,1920.0,['en'],108,"{'Happiness -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Families -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",,Pollyanna Grows Up,Porter,http://www.wikidata.org/entity/Q3280873,http://www.wikidata.org/entity/Q235368,1868,Eleanor H. Porter,Q3280873,Q235368,Eleanor H. Porter
3062,322,PG61163,,The Wallypug of Why,"Farrow, G. E. (George Edward)",1862,1919.0,['en'],34,"{'Kings and rulers -- Juvenile fiction', 'Carroll, Lewis, 1832-1898 -- Parodies, imitations, etc.', ""Children's stories"", 'Wit and humor, Juvenile', 'Imaginary places -- Juvenile fiction', 'Fantasy fiction', 'Girls -- Juvenile fiction', 'Nonsense verses'}",,The Wallypug of Why,Farrow,http://www.wikidata.org/entity/Q7773365,http://www.wikidata.org/entity/Q5512210,1862,G. E. Farrow,Q7773365,Q5512210,G. E. Farrow
3063,323,PG61168,,The Man in the Brown Suit,"Christie, Agatha",1890,1976.0,['en'],1150,"{'Detective and mystery stories', 'South Africa -- Fiction', 'Women adventurers -- Fiction', 'Murder -- Investigation -- Fiction', 'London (England) -- Fiction'}",,The Man in the Brown Suit,Christie,http://www.wikidata.org/entity/Q1167555,http://www.wikidata.org/entity/Q35064,1890,Agatha Christie,Q1167555,Q35064,Agatha Christie
3065,325,PG611,,Prester John,"Buchan, John",1875,1940.0,['en'],132,"{'Scots -- South Africa -- Fiction', 'Clergy -- Fiction', 'Zulu (African people) -- Fiction', 'Adventure stories', 'South Africa -- Fiction'}",,Prester John,Buchan,http://www.wikidata.org/entity/Q7241771,http://www.wikidata.org/entity/Q333004,1875,John Buchan,Q7241771,Q333004,John Buchan
3066,326,PG6120,,Soldiers Three,"Kipling, Rudyard",1865,1936.0,['en'],141,"{'Short stories, English', 'Soldiers -- Fiction'}",,Soldiers Three,Kipling,http://www.wikidata.org/entity/Q7557397,http://www.wikidata.org/entity/Q34743,1865,Rudyard Kipling,Q7557397,Q34743,Rudyard Kipling
3067,327,PG61221,,A Passage to India,"Forster, E. M. (Edward Morgan)",1879,1970.0,['en'],2313,"{'Race relations -- Fiction', 'India -- Social conditions -- 20th century -- Fiction', 'British -- India -- Fiction', 'Political fiction'}",,A Passage to India,Forster,http://www.wikidata.org/entity/Q622303,http://www.wikidata.org/entity/Q189119,1879,E. M. Forster,Q622303,Q189119,E. M. Forster
3070,330,PG61262,,Poirot Investigates,"Christie, Agatha",1890,1976.0,['en'],2573,"{'Poirot, Hercule (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Private investigators -- England -- Fiction', 'Belgians -- England -- Fiction'}",,Poirot Investigates,Christie,http://www.wikidata.org/entity/Q1418731,http://www.wikidata.org/entity/Q35064,1890,Agatha Christie,Q1418731,Q35064,Agatha Christie
3071,332,PG61262,,Poirot Investigates,"Christie, Agatha",1890,1976.0,['en'],2573,"{'Poirot, Hercule (Fictitious character) -- Fiction', 'Detective and mystery stories, English', 'Private investigators -- England -- Fiction', 'Belgians -- England -- Fiction'}",,Poirot Investigates,Christie,http://www.wikidata.org/entity/Q2375224,http://www.wikidata.org/entity/Q35064,1890,Agatha Christie,Q2375224,Q35064,Agatha Christie
3072,333,PG61266,,Gertrud,"Hesse, Hermann",1877,1962.0,['de'],65,"{'Opera -- Fiction', 'People with disabilities -- Fiction', 'Man-woman relationships -- Fiction', 'Composers -- Fiction'}",,Gertrud,Hesse,http://www.wikidata.org/entity/Q1515513,http://www.wikidata.org/entity/Q25973,1877,Hermann Hesse,Q1515513,Q25973,Hermann Hesse
3073,334,PG61396,,Why I Am a Vegetarian: An Address Delivered Before the Chicago Vegetarian Society,"Moore, J. Howard (John Howard)",1862,1916.0,['en'],62,{'Vegetarianism'},,Why I Am a Vegetarian,Moore,http://www.wikidata.org/entity/Q96288783,http://www.wikidata.org/entity/Q68208509,1862,J. Howard Moore,Q96288783,Q68208509,J. Howard Moore
3074,335,PG61426,,Joan and Peter: The story of an education,"Wells, H. G. (Herbert George)",1866,1946.0,['en'],54,"{'English fiction -- 20th century', 'Guardian and ward -- Fiction', 'Boating accidents -- Fiction', 'School children -- England -- Fiction', 'World War, 1914-1918 -- Fiction', 'Teenagers -- England -- Fiction', 'Education, Humanistic -- England -- Fiction'}",,Joan and Peter,Wells,http://www.wikidata.org/entity/Q12100788,http://www.wikidata.org/entity/Q42511,1866,H. G. Wells,Q12100788,Q42511,H. G. Wells
3076,338,PG614,,"Across the Plains, with Other Memories and Essays","Stevenson, Robert Louis",1850,1894.0,['en'],107,"{'West (U.S.) -- Description and travel', 'Essays', 'Monterey (Calif.) -- Description and travel'}",,Across the Plains,Stevenson,http://www.wikidata.org/entity/Q4676497,http://www.wikidata.org/entity/Q1512,1850,Robert Louis Stevenson,Q4676497,Q1512,Robert Louis Stevenson
3077,339,PG61507,,Ukridge,"Wodehouse, P. G. (Pelham Grenville)",1881,1975.0,['en'],149,"{'Humorous stories', 'Ukridge, Stanley Featherstonehaugh (Fictitious character) -- Fiction'}",,Ukridge,Wodehouse,http://www.wikidata.org/entity/Q7878587,http://www.wikidata.org/entity/Q207515,1881,P. G. Wodehouse,Q7878587,Q207515,P. G. Wodehouse
3078,340,PG61547,,The Undying Fire: A contemporary novel,"Wells, H. G. (Herbert George)",1866,1946.0,['en'],60,"{'Bible. Job -- Adaptations', 'Job -- (Biblical figure) -- Fiction', 'English fiction -- 20th century'}",,The Undying Fire,Wells,http://www.wikidata.org/entity/Q7771428,http://www.wikidata.org/entity/Q42511,1866,H. G. Wells,Q7771428,Q42511,H. G. Wells
3079,341,PG6157,,"What Men Live By, and Other Tales","Tolstoy, Leo, graf",1828,1910.0,['en'],1845,"{'Peasants -- Russia -- Fiction', 'Russia -- Fiction'}",,What Men Live By,Tolstoy,http://www.wikidata.org/entity/Q7991328,http://www.wikidata.org/entity/Q7243,1828,Leo Tolstoy,Q7991328,Q7243,Leo Tolstoy
3080,342,PG61582,,Flaming Youth,"Adams, Samuel Hopkins",1871,1958.0,['en'],74,"{'Rich people -- Fiction', 'Women -- Fiction', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Upper class -- Fiction'}",,Flaming Youth,Adams,http://www.wikidata.org/entity/Q5457254,http://www.wikidata.org/entity/Q185406,1871,Samuel Hopkins Adams,Q5457254,Q185406,Samuel Hopkins Adams
3082,344,PG61600,,The Castaways of the Flag: The Final Adventures of the Swiss Family Robinson,"Verne, Jules",1828,1905.0,['en'],62,{'Castaways -- Fiction'},,The Castaways of the Flag,Verne,http://www.wikidata.org/entity/Q654055,http://www.wikidata.org/entity/Q33977,1828,Jules Verne,Q654055,Q33977,Jules Verne
3084,348,PG61686,,So Big,"Ferber, Edna",1885,1968.0,['en'],124,"{'Fathers and daughters -- Fiction', 'Domestic fiction', 'Gamblers -- Family relationships -- Fiction', 'Bildungsromans', 'Chicago (Ill.) -- Fiction'}",,So Big,Ferber,http://www.wikidata.org/entity/Q7549047,http://www.wikidata.org/entity/Q283496,1885,Edna Ferber,Q7549047,Q283496,Edna Ferber
3085,349,PG61758,,Irish Impressions,"Chesterton, G. K. (Gilbert Keith)",1874,1936.0,['en'],39,"{'Ireland -- Civilization', 'Irish question'}",,Irish Impressions,Chesterton,http://www.wikidata.org/entity/Q19071588,http://www.wikidata.org/entity/Q183167,1874,G. K. Chesterton,Q19071588,Q183167,G. K. Chesterton
3086,351,PG61837,,Tarzan and the Ant Men,"Burroughs, Edgar Rice",1875,1950.0,['en'],81,"{'Adventure stories', 'Tarzan (Fictitious character) -- Fiction', 'Fantasy fiction'}",,Tarzan and the Ant Men,Burroughs,http://www.wikidata.org/entity/Q7687022,http://www.wikidata.org/entity/Q148234,1875,Edgar Rice Burroughs,Q7687022,Q148234,Edgar Rice Burroughs
3087,353,PG61865,,The Master of Man: The Story of a Sin,"Caine, Hall, Sir",1853,1931.0,['en'],27,"{'Infanticide -- Fiction', 'Isle of Man -- Fiction', 'Legal stories', 'Redemption -- Fiction'}",,The Master of Man,Caine,http://www.wikidata.org/entity/Q16386922,http://www.wikidata.org/entity/Q2331144,1853,Hall Caine,Q16386922,Q2331144,Hall Caine
3088,354,PG61876,,"Jean-Christophe, Volume 2: La Révolte, La Foire sur la Place","Rolland, Romain",1866,1944.0,['fr'],57,"{'Psychological fiction', 'Musicians -- Fiction', 'French fiction -- 20th century', 'Epic literature'}",,Jean-Christophe,Rolland,http://www.wikidata.org/entity/Q2476841,http://www.wikidata.org/entity/Q47162,1866,Romain Rolland,Q2476841,Q47162,Romain Rolland
3089,358,PG61935,,Outdoor pastimes of an American hunter,"Roosevelt, Theodore",1858,1919.0,['en'],92,"{'Hunting -- United States', 'Hunting -- West (U.S.)'}",,Outdoor pastimes of an American hunter,Roosevelt,http://www.wikidata.org/entity/Q51434144,http://www.wikidata.org/entity/Q33866,1858,Theodore Roosevelt,Q51434144,Q33866,Theodore Roosevelt
3092,361,PG620,,Sylvie and Bruno,"Carroll, Lewis",1832,1898.0,['en'],325,{'Fantasy fiction'},,Sylvie and Bruno,Carroll,http://www.wikidata.org/entity/Q1632505,http://www.wikidata.org/entity/Q38082,1832,Lewis Carroll,Q1632505,Q38082,Lewis Carroll
3093,362,PG621,,The Varieties of Religious Experience: A Study in Human Nature,"James, William",1842,1910.0,['en'],1096,"{'Philosophy and religion', 'Experience (Religion)', 'Psychology, Religious', 'Religion', 'Conversion'}",,The Varieties of Religious Experience,James,http://www.wikidata.org/entity/Q2605035,http://www.wikidata.org/entity/Q125249,1842,William James,Q2605035,Q125249,William James
3095,364,PG62328,,The Dream Coach,"Parrish, Anne",1888,1957.0,['en'],35,"{'Dreams -- Juvenile fiction', 'Fairy tales'}",,The Dream Coach,Parrish,http://www.wikidata.org/entity/Q7730914,http://www.wikidata.org/entity/Q565684,1888,Anne Parrish,Q7730914,Q565684,Anne Parrish
3096,365,PG62336,,Master Rockafellar's Voyage,"Russell, William Clark",1844,1911.0,['en'],18,"{'Seafaring life -- Juvenile fiction', 'Adventure stories', 'Sailors -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,Master Rockafellar's Voyage,Russell,http://www.wikidata.org/entity/Q124085013,http://www.wikidata.org/entity/Q12407121,1844,William Clark Russell,Q124085013,Q12407121,William Clark Russell
3097,366,PG62346,,In Black and White,"Kipling, Rudyard",1865,1936.0,['en'],83,"{'India -- Fiction', 'Short stories, English'}",,In Black and White,Kipling,http://www.wikidata.org/entity/Q6009093,http://www.wikidata.org/entity/Q34743,1865,Rudyard Kipling,Q6009093,Q34743,Rudyard Kipling
3098,368,PG623,,"The Battle of the Books, and other Short Pieces","Swift, Jonathan",1667,1745.0,['en'],1010,"{'English essays', 'Satire, English', 'Ancients and moderns, Quarrel of'}",,The Battle of the Books,Swift,http://www.wikidata.org/entity/Q7715895,http://www.wikidata.org/entity/Q41166,1667,Jonathan Swift,Q7715895,Q41166,Jonathan Swift
3101,371,PG62574,,A guerrilha de Frei Simão: romance historico,"Pimentel, Alberto",1849,1925.0,['pt'],28,{'Portugal -- History -- 1826-1853 -- Fiction'},,A guerrilha de Frei Simão,Pimentel,http://www.wikidata.org/entity/Q111096180,http://www.wikidata.org/entity/Q16487084,1849,Alberto Pimentel,Q111096180,Q16487084,Alberto Pimentel
3102,372,PG62740,,Walker of the Secret Service,"Post, Melville Davisson",1869,1930.0,['en'],55,{'Secret service -- Fiction'},,Walker of the Secret Service,Post,http://www.wikidata.org/entity/Q84315223,http://www.wikidata.org/entity/Q1475826,1869,Melville Davisson Post,Q84315223,Q1475826,Melville Davisson Post
3106,376,PG62823,,"Reveries of a Bachelor; or, A Book of the Heart","Mitchell, Donald Grant",1822,1908.0,['en'],35,{'American essays -- 19th century'},,Reveries of a Bachelor,Mitchell,http://www.wikidata.org/entity/Q7318164,http://www.wikidata.org/entity/Q5294439,1822,Donald Grant Mitchell,Q7318164,Q5294439,Donald Grant Mitchell
3108,388,PG62928,,Child Whispers,"Blyton, Enid",1897,1968.0,['en'],173,"{""Children's poetry, English""}",,Child Whispers,Blyton,http://www.wikidata.org/entity/Q5097805,http://www.wikidata.org/entity/Q192069,1897,Enid Blyton,Q5097805,Q192069,Enid Blyton
3110,390,PG62979,,The Ivory Tower,"James, Henry",1843,1916.0,['en'],52,"{'Inheritance and succession -- Fiction', 'Psychological fiction', 'Capitalists and financiers -- Fiction', 'Young adults -- Fiction', 'Rich people -- Fiction', 'Newport (R.I.) -- Fiction'}",,The Ivory Tower,James,http://www.wikidata.org/entity/Q3936371,http://www.wikidata.org/entity/Q170509,1843,Henry James,Q3936371,Q170509,Henry James
3112,392,PG63000,,The Boy in the Bush,"Lawrence, D. H. (David Herbert)",1885,1930.0,['en'],52,"{'Australia -- Fiction', 'Frontier and pioneer life -- Fiction', 'British -- Australia -- Fiction', 'Young men -- Fiction', 'Bildungsromans'}",,The Boy in the Bush,Lawrence,http://www.wikidata.org/entity/Q7719685,http://www.wikidata.org/entity/Q34970,1885,D. H. Lawrence,Q7719685,Q34970,D. H. Lawrence
3113,394,PG63022,,Mr. Bennett and Mrs. Brown,"Woolf, Virginia",1882,1941.0,['en'],338,"{'Bennett, Arnold, 1867-1931 -- Knowledge -- Literature', 'English fiction -- 20th century -- History and criticism', 'Characters and characteristics in literature'}",,Mr. Bennett and Mrs. Brown,Woolf,http://www.wikidata.org/entity/Q55076592,http://www.wikidata.org/entity/Q40909,1882,Virginia Woolf,Q55076592,Q40909,Virginia Woolf
3114,395,PG63025,,A Night in Acadie,"Chopin, Kate",1850,1904.0,['en'],78,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Louisiana -- Social life and customs -- Fiction', 'Short stories, American'}",,A Night in Acadie,Chopin,http://www.wikidata.org/entity/Q19024039,http://www.wikidata.org/entity/Q230476,1850,Kate Chopin,Q19024039,Q230476,Kate Chopin
3115,396,PG63025,,A Night in Acadie,"Chopin, Kate",1850,1904.0,['en'],78,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Louisiana -- Social life and customs -- Fiction', 'Short stories, American'}",,A Night in Acadie,Chopin,http://www.wikidata.org/entity/Q19024046,http://www.wikidata.org/entity/Q230476,1850,Kate Chopin,Q19024046,Q230476,Kate Chopin
3116,397,PG63083,,The Marquis de Villemer,"Sand, George",1804,1876.0,['en'],34,{'French fiction -- 19th century'},,The Marquis de Villemer,Sand,http://www.wikidata.org/entity/Q19196151,http://www.wikidata.org/entity/Q3816,1804,George Sand,Q19196151,Q3816,George Sand
3117,398,PG63088,,"The castles and abbeys of England; Vol. 1 of 2: from the national records, early chronicles, and other standard authors","Beattie, William",1793,1875.0,['en'],48,"{'Castles -- England', 'Abbeys -- England'}",,The castles and abbeys of England,Beattie,http://www.wikidata.org/entity/Q28855081,http://www.wikidata.org/entity/Q8005269,1793,William Beattie,Q28855081,Q8005269,William Beattie
3118,399,PG6312,,Representative Men: Seven Lectures,"Emerson, Ralph Waldo",1803,1882.0,['en'],242,"{'Plato', 'Goethe, Johann Wolfgang von, 1749-1832', 'Swedenborg, Emanuel, 1688-1772', 'Shakespeare, William, 1564-1616', 'Montaigne, Michel de, 1533-1592', 'Napoleon I, Emperor of the French, 1769-1821'}",,Representative Men,Emerson,http://www.wikidata.org/entity/Q7314242,http://www.wikidata.org/entity/Q48226,1803,Ralph Waldo Emerson,Q7314242,Q48226,Ralph Waldo Emerson
3120,401,PG6317,,Sailing Alone Around the World,"Slocum, Joshua",1844,1909.0,['en'],460,{'Voyages around the world'},,Sailing Alone Around the World,Slocum,http://www.wikidata.org/entity/Q4354019,http://www.wikidata.org/entity/Q505923,1844,Joshua Slocum,Q4354019,Q505923,Joshua Slocum
3126,407,PG63293,,The Fasting Cure,"Sinclair, Upton",1878,1968.0,['en'],271,{'Fasting'},,The Fasting Cure,Sinclair,http://www.wikidata.org/entity/Q108601252,http://www.wikidata.org/entity/Q216134,1878,Upton Sinclair,Q108601252,Q216134,Upton Sinclair
3127,409,PG63342,,The White Czar: A Story of a Polar Bear,"Hawkes, Clarence",1869,1954.0,['en'],55,"{'Children -- Conduct of life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Polar bear -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Families -- Juvenile fiction', 'Eskimos -- Juvenile fiction'}",,The White Czar,Hawkes,http://www.wikidata.org/entity/Q123357054,http://www.wikidata.org/entity/Q5126571,1869,Clarence Hawkes,Q123357054,Q5126571,Clarence Hawkes
3129,411,PG6335,,The Antiquity of Man,"Lyell, Charles, Sir",1797,1875.0,['en'],95,"{'Human evolution', 'Evolution (Biology)', 'Glacial epoch', 'Human beings -- Origin'}",,The Antiquity of Man,Lyell,http://www.wikidata.org/entity/Q19078255,http://www.wikidata.org/entity/Q5333,1797,Charles Lyell,Q19078255,Q5333,Charles Lyell
3130,412,PG63369,,The Sense of the Past,"James, Henry",1843,1916.0,['en'],52,{'Time travel -- Fiction'},,The Sense of the Past,James,http://www.wikidata.org/entity/Q3936679,http://www.wikidata.org/entity/Q170509,1843,Henry James,Q3936679,Q170509,Henry James
3131,413,PG63382,,"The Attack on the Mill, and Other Sketches of War","Zola, Émile",1840,1902.0,['en'],22,{'War stories'},,The Attack on the Mill,Zola,http://www.wikidata.org/entity/Q20666323,http://www.wikidata.org/entity/Q504,1840,Émile Zola,Q20666323,Q504,Émile Zola
