id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG3953,,Cinq-Mars,"Vigny, Alfred de",1797.0,1863.0,['en'],83,"{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', ""Cinq-Mars, Henri Coiffier Ruzé d'Effiat, marquis de, 1620-1642 -- Fiction""}",,Cinq-Mars,Vigny,http://www.wikidata.org/entity/Q2376571,http://www.wikidata.org/entity/Q309702,1797.0,Alfred de Vigny,Q2376571,Q309702
PG39548,,The Forged Note: A Romance of the Darker Races,"Micheaux, Oscar",1884.0,1951.0,['en'],45,{'African Americans -- Fiction'},,The Forged Note,Micheaux,http://www.wikidata.org/entity/Q7734816,http://www.wikidata.org/entity/Q1354247,1884.0,Oscar Micheaux,Q7734816,Q1354247
PG39549,,The Carved Lions,"Molesworth, Mrs.",1839.0,1921.0,['en'],81,"{'Loneliness -- Juvenile fiction', 'Fantasy literature', 'Dreams -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Teacher-student relationships -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction', 'Siblings -- Juvenile fiction'}",,The Carved Lions,Molesworth,http://www.wikidata.org/entity/Q7721468,http://www.wikidata.org/entity/Q6780145,1839.0,Mary Louisa Molesworth,Q7721468,Q6780145
PG39552,,Mortomley's Estate: A Novel. Vol. 2 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],16,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39552,,Mortomley's Estate: A Novel. Vol. 2 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],16,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39552,,Mortomley's Estate: A Novel. Vol. 2 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],16,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39611,,Mortomley's Estate: A Novel. Vol. 1 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],15,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39611,,Mortomley's Estate: A Novel. Vol. 1 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],15,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39611,,Mortomley's Estate: A Novel. Vol. 1 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],15,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39661,,Mortomley's Estate: A Novel. Vol. 3 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],28,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39661,,Mortomley's Estate: A Novel. Vol. 3 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],28,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG39661,,Mortomley's Estate: A Novel. Vol. 3 (of 3),"Riddell, J. H., Mrs.",1832.0,1906.0,['en'],28,"{'England -- Fiction', 'Bankruptcy -- Fiction'}",,Mortomley's Estate,Riddell,http://www.wikidata.org/entity/Q124085325,http://www.wikidata.org/entity/Q5086114,1832.0,Charlotte Riddell,Q124085325,Q5086114
PG395,,"The Holy War, Made by King Shaddai Upon Diabolus, for the Regaining of the Metropolis of the World; Or, The Losing and Taking Again of the Town of Mansoul","Bunyan, John",1628.0,1688.0,['en'],179,"{'Spiritual warfare -- Fiction', 'Christian fiction', 'Soul'}",,The Holy War,Bunyan,http://www.wikidata.org/entity/Q4920388,http://www.wikidata.org/entity/Q108206,1628.0,John Bunyan,Q4920388,Q108206
PG39644,,Whilomville Stories,"Crane, Stephen",1871.0,1900.0,['en'],38,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American'}",,Whilomville Stories,Crane,http://www.wikidata.org/entity/Q124091329,http://www.wikidata.org/entity/Q206534,1871.0,Stephen Crane,Q124091329,Q206534
PG39744,,Arne; Early Tales and Sketches: Patriots Edition,"Bjørnson, Bjørnstjerne",1832.0,1910.0,['en'],61,"{'Norwegian fiction -- Translations into English', 'Norway -- Fiction'}",,Arne,Bjørnson,http://www.wikidata.org/entity/Q16167670,http://www.wikidata.org/entity/Q46405,1832.0,Bjørnstjerne Bjørnson,Q16167670,Q46405
PG39745,,Folle-Farine,Ouida,1839.0,1908.0,['en'],34,{'France -- Fiction'},,Folle-Farine,Ouida,http://www.wikidata.org/entity/Q111271886,http://www.wikidata.org/entity/Q258001,1839.0,Ouida,Q111271886,Q258001
PG39776,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 1 (of 3)","Hogg, James",1770.0,1835.0,['en'],28,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39776,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 1 (of 3)","Hogg, James",1770.0,1835.0,['en'],28,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39776,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 1 (of 3)","Hogg, James",1770.0,1835.0,['en'],28,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39872,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 2 (of 3)","Hogg, James",1770.0,1835.0,['en'],18,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39872,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 2 (of 3)","Hogg, James",1770.0,1835.0,['en'],18,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39872,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 2 (of 3)","Hogg, James",1770.0,1835.0,['en'],18,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39959,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 3 (of 3)","Hogg, James",1770.0,1835.0,['en'],26,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39959,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 3 (of 3)","Hogg, James",1770.0,1835.0,['en'],26,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39959,,"The Three Perils of Man; or, War, Women, and Witchcraft, Vol. 3 (of 3)","Hogg, James",1770.0,1835.0,['en'],26,"{'Historical fiction', 'Scotland -- History -- Robert II, 1371-1390 -- Fiction'}",,The Three Perils of Man,Hogg,http://www.wikidata.org/entity/Q96409659,http://www.wikidata.org/entity/Q941810,1770.0,James Hogg,Q96409659,Q941810
PG39786,,Beau Brocade: A Romance,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],41,"{'Brigands and robbers -- Fiction', 'Great Britain -- History -- 18th century -- Fiction', 'Historical fiction'}",,Beau Brocade,Orczy,http://www.wikidata.org/entity/Q4877341,http://www.wikidata.org/entity/Q234530,1865.0,Emma Orczy,Q4877341,Q234530
PG39786,,Beau Brocade: A Romance,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],41,"{'Brigands and robbers -- Fiction', 'Great Britain -- History -- 18th century -- Fiction', 'Historical fiction'}",,Beau Brocade,Orczy,http://www.wikidata.org/entity/Q4877341,http://www.wikidata.org/entity/Q234530,1865.0,Emma Orczy,Q4877341,Q234530
PG39827,,The Conduct of Life,"Emerson, Ralph Waldo",1803.0,1882.0,['en'],227,{'Conduct of life'},,The Conduct of Life,Emerson,http://www.wikidata.org/entity/Q3686469,http://www.wikidata.org/entity/Q48226,1803.0,Ralph Waldo Emerson,Q3686469,Q48226
PG39868,,"Glinda of Oz: In Which Are Related the Exciting Experiences of Princess Ozma of Oz, and Dorothy, in Their Hazardous Journey to the Home of the Flatheads, and to the Magic Isle of the Skeezers, and How They Were Rescued from Dire Peril by the Sorcery of Glinda the Good","Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],215,"{'Adventure and adventurers -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Fantasy literature', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'War stories', 'Courage -- Juvenile fiction', 'Tribes -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Witches -- Juvenile fiction'}",,Glinda of Oz,Baum,http://www.wikidata.org/entity/Q5569658,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q5569658,Q207544
PG39910,,Omphalos: An Attempt to Untie the Geological Knot,"Gosse, Philip Henry",1810.0,1888.0,['en'],55,"{'Bible and geology', 'Evolution (Biology)', 'Creation'}",,Omphalos,Gosse,http://www.wikidata.org/entity/Q7090719,http://www.wikidata.org/entity/Q443062,1810.0,Philip Henry Gosse,Q7090719,Q443062
PG39919,,Petersburg,"Bely, Andrey",1880.0,1934.0,['de'],80,"{'Saint Petersburg (Russia) -- Fiction', 'Russia -- History -- Revolution, 1905-1907 -- Fiction', 'City and town life -- Fiction', 'Historical fiction', 'Russian fiction -- Translations into German'}",,Petersburg,Bely,http://www.wikidata.org/entity/Q2467206,http://www.wikidata.org/entity/Q212632,1880.0,Andrei Bely,Q2467206,Q212632
PG39955,,The Dawn of Day,"Nietzsche, Friedrich Wilhelm",1844.0,1900.0,['en'],878,"{'Ethics', 'Prejudices'}",,The Dawn of Day,Nietzsche,http://www.wikidata.org/entity/Q1947770,http://www.wikidata.org/entity/Q9358,1844.0,Friedrich Nietzsche,Q1947770,Q9358
PG39987,,The Flower of Forgiveness,"Steel, Flora Annie Webster",1847.0,1929.0,['en'],79,"{'British -- India -- Fiction', 'India -- Fiction', 'Short stories, English'}",,The Flower of Forgiveness,Steel,http://www.wikidata.org/entity/Q124088121,http://www.wikidata.org/entity/Q5460275,1847.0,Flora Annie Steel,Q124088121,Q5460275
PG39991,,The Hosts of the Lord,"Steel, Flora Annie Webster",1847.0,1929.0,['en'],29,"{'British -- India -- Fiction', 'India -- Fiction'}",,The Hosts of the Lord,Steel,http://www.wikidata.org/entity/Q111271917,http://www.wikidata.org/entity/Q5460275,1847.0,Flora Annie Steel,Q111271917,Q5460275
PG39,,Hitchhiker's Guide to the Internet,"Krol, Ed",1951.0,,['en'],151,"{'Computer networks', 'Internet'}",,Hitchhiker's Guide to the Internet,Krol,http://www.wikidata.org/entity/Q1602193,http://www.wikidata.org/entity/Q5335062,1951.0,Ed Krol,Q1602193,Q5335062
PG40014,,John Burnet of Barns: A Romance,"Buchan, John",1875.0,1940.0,['en'],45,"{'Historical fiction', 'Great Britain -- History -- 17th century -- Fiction'}",,John Burnet of Barns,Buchan,http://www.wikidata.org/entity/Q28408003,http://www.wikidata.org/entity/Q333004,1875.0,John Buchan,Q28408003,Q333004
PG40089,,Reconstruction in Philosophy,"Dewey, John",1859.0,1952.0,['en'],289,{'Philosophy'},,Reconstruction in Philosophy,Dewey,http://www.wikidata.org/entity/Q51382639,http://www.wikidata.org/entity/Q131805,1859.0,John Dewey,Q51382639,Q131805
PG40106,,"Loimologia: Or, an Historical Account of the Plague in London in 1665: With Precautionary Directions Against the Like Contagion","Hodges, Nathaniel",1629.0,1688.0,['en'],92,{'Plague -- England -- London -- Early works to 1800'},,Loimologia,Hodges,http://www.wikidata.org/entity/Q6668120,http://www.wikidata.org/entity/Q6969675,1629.0,Nathaniel Hodges,Q6668120,Q6969675
PG40114,,Fashion and Famine,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,['en'],26,{'Fiction'},,Fashion and Famine,Stephens,http://www.wikidata.org/entity/Q110496069,http://www.wikidata.org/entity/Q4766655,1810.0,Ann S. Stephens,Q110496069,Q4766655
PG40140,,On the Face of the Waters: A Tale of the Mutiny,"Steel, Flora Annie Webster",1847.0,1929.0,['en'],52,"{'Historical fiction', 'India -- History -- Sepoy Rebellion, 1857-1858 -- Fiction', 'Delhi (India) -- History -- Siege, 1857 -- Fiction'}",,On the Face of the Waters,Steel,http://www.wikidata.org/entity/Q59151630,http://www.wikidata.org/entity/Q5460275,1847.0,Flora Annie Steel,Q59151630,Q5460275
PG40142,,Miss Stuart's Legacy,"Steel, Flora Annie Webster",1847.0,1929.0,['en'],20,"{'British -- India -- Fiction', 'India -- Fiction', 'Inheritance and succession -- Fiction'}",,Miss Stuart's Legacy,Steel,http://www.wikidata.org/entity/Q124085259,http://www.wikidata.org/entity/Q5460275,1847.0,Flora Annie Steel,Q124085259,Q5460275
PG40143,,"France and England in North America, Part III: La Salle, Discovery of The Great West","Parkman, Francis",1823.0,1893.0,['en'],69,"{'Explorers -- America -- Biography', 'Mississippi River -- Discovery and exploration', 'La Salle, Robert Cavelier, sieur de, 1643-1687', 'Mississippi River Valley -- Discovery and exploration', 'Explorers -- France -- Biography', 'New France -- Discovery and exploration'}",,France and England in North America,Parkman,http://www.wikidata.org/entity/Q5478317,http://www.wikidata.org/entity/Q1340161,1823.0,Francis Parkman,Q5478317,Q1340161
PG40143,,"France and England in North America, Part III: La Salle, Discovery of The Great West","Parkman, Francis",1823.0,1893.0,['en'],69,"{'Explorers -- America -- Biography', 'Mississippi River -- Discovery and exploration', 'La Salle, Robert Cavelier, sieur de, 1643-1687', 'Mississippi River Valley -- Discovery and exploration', 'Explorers -- France -- Biography', 'New France -- Discovery and exploration'}",,France and England in North America,Parkman,http://www.wikidata.org/entity/Q5478317,http://www.wikidata.org/entity/Q1340161,1823.0,Francis Parkman,Q5478317,Q1340161
PG40143,,"France and England in North America, Part III: La Salle, Discovery of The Great West","Parkman, Francis",1823.0,1893.0,['en'],69,"{'Explorers -- America -- Biography', 'Mississippi River -- Discovery and exploration', 'La Salle, Robert Cavelier, sieur de, 1643-1687', 'Mississippi River Valley -- Discovery and exploration', 'Explorers -- France -- Biography', 'New France -- Discovery and exploration'}",,France and England in North America,Parkman,http://www.wikidata.org/entity/Q5478317,http://www.wikidata.org/entity/Q1340161,1823.0,Francis Parkman,Q5478317,Q1340161
PG4015,,The Hairy Ape,"O'Neill, Eugene",1888.0,1953.0,['en'],757,"{'New York (N.Y.) -- Drama', 'Social classes -- Drama', 'Unskilled labor -- Drama'}",,The Hairy Ape,O'Neill,http://www.wikidata.org/entity/Q257921,http://www.wikidata.org/entity/Q93157,1888.0,Eugene O'Neill,Q257921,Q93157
PG4017,,The Hollow Needle; Further adventures of Arsène Lupin,"Leblanc, Maurice",1864.0,1941.0,['en'],370,"{'Burglars -- Fiction', 'Lupin, Arsène (Fictitious character) -- Fiction'}",,The Hollow Needle,Leblanc,http://www.wikidata.org/entity/Q3082586,http://www.wikidata.org/entity/Q314993,1864.0,Maurice Leblanc,Q3082586,Q314993
PG4017,,The Hollow Needle; Further adventures of Arsène Lupin,"Leblanc, Maurice",1864.0,1941.0,['en'],370,"{'Burglars -- Fiction', 'Lupin, Arsène (Fictitious character) -- Fiction'}",,The Hollow Needle,Leblanc,http://www.wikidata.org/entity/Q3082586,http://www.wikidata.org/entity/Q314993,1864.0,Maurice Leblanc,Q3082586,Q314993
PG4020,,Arcadian Adventures with the Idle Rich,"Leacock, Stephen",1869.0,1944.0,['en'],90,"{'Humorous stories', 'Rich people -- Fiction', 'Satire', 'Capitalists and financiers -- Fiction'}",,Arcadian Adventures with the Idle Rich,Leacock,http://www.wikidata.org/entity/Q4785183,http://www.wikidata.org/entity/Q508029,1869.0,Stephen Leacock,Q4785183,Q508029
PG40257,,"Man's Place in Nature, and Other Essays","Huxley, Thomas Henry",1825.0,1895.0,['en'],64,"{'Indo-Europeans', 'Ethnology', 'Apes', 'Human beings -- Origin'}",,Man's Place in Nature,Huxley,http://www.wikidata.org/entity/Q3234501,http://www.wikidata.org/entity/Q184366,1825.0,Thomas Henry Huxley,Q3234501,Q184366
PG4025,,Anna Christie,"O'Neill, Eugene",1888.0,1953.0,['en'],88,"{'New York (N.Y.) -- Drama', 'Fathers and daughters -- Drama', 'Young women -- Drama'}",,Anna Christie,O'Neill,http://www.wikidata.org/entity/Q1758947,http://www.wikidata.org/entity/Q93157,1888.0,Eugene O'Neill,Q1758947,Q93157
PG40264,,Regiment of Women,"Dane, Clemence",1888.0,1965.0,['en'],66,"{'Psychological fiction', 'Women teachers -- Fiction', 'Lesbians -- Fiction'}",,Regiment of Women,Dane,http://www.wikidata.org/entity/Q7308395,http://www.wikidata.org/entity/Q728558,1888.0,Clemence Dane,Q7308395,Q728558
PG40265,,"The Great Quest: A romance of 1826, wherein are recorded the experiences of Josiah Woods of Topham, and of those others with whom he sailed for Cuba and the Gulf of Guinea","Hawes, Charles Boardman",1889.0,1923.0,['en'],26,"{'Sea stories', 'Guinea, Gulf of -- Fiction', 'Cuba -- Fiction'}",,The Great Quest,Hawes,http://www.wikidata.org/entity/Q7737898,http://www.wikidata.org/entity/Q5078843,1889.0,Charles Hawes,Q7737898,Q5078843
PG402,,Penrod,"Tarkington, Booth",1869.0,1946.0,['en'],182,"{'Humorous stories', 'Bildungsromans', 'Middle West -- Fiction', 'Boys -- Fiction'}",,Penrod,Tarkington,http://www.wikidata.org/entity/Q7164623,http://www.wikidata.org/entity/Q893138,1869.0,Booth Tarkington,Q7164623,Q893138
PG40312,,"The Intoxicated Ghost, and other stories","Bates, Arlo",1850.0,1918.0,['en'],41,"{'United States -- Social life and customs -- Fiction', 'Short stories, American'}",,The Intoxicated Ghost,Bates,http://www.wikidata.org/entity/Q80439571,http://www.wikidata.org/entity/Q4792424,1850.0,Arlo Bates,Q80439571,Q4792424
PG40334,,Birds in London,"Hudson, W. H. (William Henry)",1841.0,1922.0,['en'],30,{'Birds -- England -- London'},,Birds in London,Hudson,http://www.wikidata.org/entity/Q51434278,http://www.wikidata.org/entity/Q1359140,1841.0,William Henry Hudson,Q51434278,Q1359140
PG40353,,The Datchet Diamonds,"Marsh, Richard",1857.0,1915.0,['en'],23,"{'Mystery fiction', 'Jewelry theft -- Fiction', 'Mistaken identity -- Fiction', 'Nobility -- Crimes against -- Fiction'}",,The Datchet Diamonds,Marsh,http://www.wikidata.org/entity/Q124087716,http://www.wikidata.org/entity/Q3431022,1857.0,Richard Marsh,Q124087716,Q3431022
PG40365,,Anarchy,"Malatesta, Errico",1853.0,1932.0,['en'],55,{'Anarchism'},,Anarchy,Malatesta,http://www.wikidata.org/entity/Q4751676,http://www.wikidata.org/entity/Q215673,1853.0,Errico Malatesta,Q4751676,Q215673
PG40365,,Anarchy,"Malatesta, Errico",1853.0,1932.0,['en'],55,{'Anarchism'},,Anarchy,Malatesta,http://www.wikidata.org/entity/Q4751676,http://www.wikidata.org/entity/Q215673,1853.0,Errico Malatesta,Q4751676,Q215673
PG40373,,A Guide to Health,"Gandhi, Mahatma",1869.0,1948.0,['en'],265,{'Health'},,A Guide to Health,Gandhi,http://www.wikidata.org/entity/Q110755276,http://www.wikidata.org/entity/Q1001,1869.0,Mahatma Gandhi,Q110755276,Q1001
PG40409,,Os Maias: episodios da vida romantica,"Queirós, Eça de",1845.0,1900.0,['pt'],485,{'Portugal -- Fiction'},,Os Maias,Queirós,http://www.wikidata.org/entity/Q3057582,http://www.wikidata.org/entity/Q316327,1845.0,José Maria de Eça de Queirós,Q3057582,Q316327
PG4043,,The Dynasts: An Epic-Drama of the War with Napoleon,"Hardy, Thomas",1840.0,1928.0,['en'],178,"{'Napoleonic Wars, 1800-1815 -- Drama', 'Napoleon I, Emperor of the French, 1769-1821 -- Drama'}",,The Dynasts,Hardy,http://www.wikidata.org/entity/Q7731298,http://www.wikidata.org/entity/Q132805,1840.0,Thomas Hardy,Q7731298,Q132805
PG40452,,The Twickenham Peerage,"Marsh, Richard",1857.0,1915.0,['en'],22,{'Fiction'},,The Twickenham Peerage,Marsh,http://www.wikidata.org/entity/Q124090470,http://www.wikidata.org/entity/Q3431022,1857.0,Richard Marsh,Q124090470,Q3431022
PG40453,,Tom Ossington's Ghost,"Marsh, Richard",1857.0,1915.0,['en'],28,"{'Ghosts -- Fiction', 'Mystery fiction'}",,Tom Ossington's Ghost,Marsh,http://www.wikidata.org/entity/Q124090890,http://www.wikidata.org/entity/Q3431022,1857.0,Richard Marsh,Q124090890,Q3431022
PG4045,,Omoo: Adventures in the South Seas,"Melville, Herman",1819.0,1891.0,['en'],168,"{'Adventure stories', 'Polynesia -- Description and travel -- Fiction'}",,Omoo,Melville,http://www.wikidata.org/entity/Q3882301,http://www.wikidata.org/entity/Q4985,1819.0,Herman Melville,Q3882301,Q4985
PG4046,,The Garden of Survival,"Blackwood, Algernon",1869.0,1951.0,['en'],52,"{'Horror tales, English', 'Fiction'}",,The Garden of Survival,Blackwood,http://www.wikidata.org/entity/Q19088005,http://www.wikidata.org/entity/Q507991,1869.0,Algernon Blackwood,Q19088005,Q507991
PG4047,,The Leavenworth Case,"Green, Anna Katharine",1846.0,1935.0,['en'],347,"{'Police -- New York (State) -- New York -- Fiction', 'Lawyers -- United States -- Fiction', 'Detective and mystery stories', 'Inheritance and succession -- Fiction', 'Murder -- Investigation -- Fiction', 'Merchants -- Crimes against -- Fiction', 'Sisters -- Fiction'}",,The Leavenworth Case,Green,http://www.wikidata.org/entity/Q16936995,http://www.wikidata.org/entity/Q442130,1846.0,Anna Katharine Green,Q16936995,Q442130
PG40483,,These Twain,"Bennett, Arnold",1867.0,1931.0,['en'],38,"{'Clayhanger family (Fictitious characters) -- Fiction', 'Marriage -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Young adults -- Fiction', 'Interpersonal relations -- Fiction'}",,These Twain,Bennett,http://www.wikidata.org/entity/Q42186532,http://www.wikidata.org/entity/Q314158,1867.0,Arnold Bennett,Q42186532,Q314158
PG40492,,Sylvie: souvenirs du Valois,"Nerval, Gérard de",1808.0,1855.0,['en'],103,"{'French fiction -- Translations into English', 'Unrequited love -- Fiction'}",,Sylvie,Nerval,http://www.wikidata.org/entity/Q6309489,http://www.wikidata.org/entity/Q191305,1808.0,Gérard de Nerval,Q6309489,Q191305
PG40496,,"Histoire amoureuse des Gaules; suivie des Romans historico-satiriques du XVIIe siècle, Tome III","Bussy, Roger de Rabutin, comte de",1618.0,1693.0,['fr'],18,"{'France -- Court and courtiers', 'Erotic literature'}",,Histoire amoureuse des Gaules,Bussy,http://www.wikidata.org/entity/Q16641901,http://www.wikidata.org/entity/Q733246,1618.0,"Roger de Rabutin, Comte de Bussy",Q16641901,Q733246
PG40496,,"Histoire amoureuse des Gaules; suivie des Romans historico-satiriques du XVIIe siècle, Tome III","Bussy, Roger de Rabutin, comte de",1618.0,1693.0,['fr'],18,"{'France -- Court and courtiers', 'Erotic literature'}",,Histoire amoureuse des Gaules,Bussy,http://www.wikidata.org/entity/Q16641901,http://www.wikidata.org/entity/Q733246,1618.0,"Roger de Rabutin, Comte de Bussy",Q16641901,Q733246
