,work,genre,workLabel,genreLabel,PublicationYear
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1196408,The Prince and the Pauper,historical fiction,1881
1,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q1589214,The Prince and the Pauper,cloak and dagger novel,1881
2,http://www.wikidata.org/entity/Q869725,http://www.wikidata.org/entity/Q21615367,The Prince and the Pauper,children's novel,1881
0,http://www.wikidata.org/entity/Q2358930,,Gitanjali,,1910
0,http://www.wikidata.org/entity/Q16962876,http://www.wikidata.org/entity/Q132311,Drome,fantasy,1952
0,http://www.wikidata.org/entity/Q3505002,http://www.wikidata.org/entity/Q8261,Sur la pierre blanche,novel,1903
0,http://www.wikidata.org/entity/Q19093521,,The Marquis of Lossie,,1877
0,http://www.wikidata.org/entity/Q2700307,,Swann's Way,,1913
0,http://www.wikidata.org/entity/Q106466560,,Handy Andy,,1837
0,http://www.wikidata.org/entity/Q51430911,,Text book of veterinary medicine,,1903
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q223945,The Adventures of Tom Sawyer,Bildungsroman,1876
1,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q3328821,The Adventures of Tom Sawyer,narration,1876
2,http://www.wikidata.org/entity/Q326914,http://www.wikidata.org/entity/Q21802675,The Adventures of Tom Sawyer,adventure fiction,1876
0,http://www.wikidata.org/entity/Q51386139,,An introduction to the study of fishes,,1880
0,http://www.wikidata.org/entity/Q2404359,,Almayer's Folly,,1895
0,http://www.wikidata.org/entity/Q3497638,,Kazan,,1914
0,http://www.wikidata.org/entity/Q3356529,,Pan,,1894
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q24925,A Connecticut Yankee in King Arthur's Court,science fiction,1889
1,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q132311,A Connecticut Yankee in King Arthur's Court,fantasy,1889
2,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q224989,A Connecticut Yankee in King Arthur's Court,alternate history,1889
3,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q5977103,A Connecticut Yankee in King Arthur's Court,humorous literature,1889
4,http://www.wikidata.org/entity/Q848612,http://www.wikidata.org/entity/Q110540276,A Connecticut Yankee in King Arthur's Court,satirical fiction,1889
0,http://www.wikidata.org/entity/Q1168338,http://www.wikidata.org/entity/Q77762397,The Gift of the Magi,Christmas fiction,1906
0,http://www.wikidata.org/entity/Q124090887,,Tom Cringle's Log,,1833
0,http://www.wikidata.org/entity/Q5384167,http://www.wikidata.org/entity/Q27022970,Equality,utopian novel,1897
0,http://www.wikidata.org/entity/Q4329937,,The Precipice,,1869
0,http://www.wikidata.org/entity/Q164974,http://www.wikidata.org/entity/Q8261,Oliver Twist,novel,1837
1,http://www.wikidata.org/entity/Q164974,http://www.wikidata.org/entity/Q8261,Oliver Twist,novel,1838
0,http://www.wikidata.org/entity/Q51426521,,Travels in Alaska,,1915
0,http://www.wikidata.org/entity/Q16386329,,Indian Summer,,1886
0,http://www.wikidata.org/entity/Q1765367,,Master Olof,,1878
0,http://www.wikidata.org/entity/Q979649,http://www.wikidata.org/entity/Q20669641,A Sicilian Romance,Gothic fiction,1790
0,http://www.wikidata.org/entity/Q16605371,http://www.wikidata.org/entity/Q8261,Septimius Felton,novel,1872
0,http://www.wikidata.org/entity/Q7732627,,The Eustace Diamonds,,1872
0,http://www.wikidata.org/entity/Q4009165,http://www.wikidata.org/entity/Q1072723,Old Calabria,travel literature,1915
0,http://www.wikidata.org/entity/Q111969647,,Grisly Grisell,,1893
0,http://www.wikidata.org/entity/Q1219239,http://www.wikidata.org/entity/Q1196408,The Red Badge of Courage,historical fiction,1894
1,http://www.wikidata.org/entity/Q1219239,http://www.wikidata.org/entity/Q1196408,The Red Badge of Courage,historical fiction,1895
2,http://www.wikidata.org/entity/Q1219239,http://www.wikidata.org/entity/Q111956902,The Red Badge of Courage,war fiction,1894
3,http://www.wikidata.org/entity/Q1219239,http://www.wikidata.org/entity/Q111956902,The Red Badge of Courage,war fiction,1895
0,http://www.wikidata.org/entity/Q4656205,,A Crystal Age,,1887
0,http://www.wikidata.org/entity/Q16979165,,Poor White,,1920
0,http://www.wikidata.org/entity/Q3137468,http://www.wikidata.org/entity/Q8261,The Thirteen,novel,1833
0,http://www.wikidata.org/entity/Q4274818,http://www.wikidata.org/entity/Q40831,Mike,comedy,1909
0,http://www.wikidata.org/entity/Q3867271,http://www.wikidata.org/entity/Q8261,The Awkward Age,novel,1899
0,http://www.wikidata.org/entity/Q16932611,,Springhaven,,1887
0,http://www.wikidata.org/entity/Q19902745,,A Peep Behind the Scenes,,1877
0,http://www.wikidata.org/entity/Q8024852,,Windy McPherson's Son,,1916
0,http://www.wikidata.org/entity/Q784092,http://www.wikidata.org/entity/Q4184,Autobiography of a Yogi,autobiography,1946
1,http://www.wikidata.org/entity/Q784092,http://www.wikidata.org/entity/Q213051,Autobiography of a Yogi,nonfiction,1946
